,contest,date,website,contest_code,player_name,entry,rank,earnings,selection_number,track_name,race_number,program_number,horse_name,win,place,show
74,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,9,Parx Racing,9,4,Bonita Lassie,0.0,0.0,0.0
75,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,10,Parx Racing,10,1,Jezebel Jade,0.0,0.0,0.0
76,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,11,Parx Racing,11,2,Large,0.0,0.0,0.0
77,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
78,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
79,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,2,Parx Racing,2,2,Bar On the Beach,0.0,0.0,0.0
80,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,2,Parx Racing,2,6,Manuka Bobby,0.0,0.0,0.0
81,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,3,Parx Racing,3,4,Tequilamademedoit,0.0,4.8,4.8
82,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,3,Parx Racing,3,4,Tequilamademedoit,0.0,4.8,4.8
83,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,4,Parx Racing,4,2,Vanishing Faith,0.0,0.0,0.0
84,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,4,Parx Racing,4,6,Be Like Beth,0.0,0.0,0.0
85,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,5,Parx Racing,5,1,Cash On First,0.0,0.0,0.0
86,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,5,Parx Racing,5,6,Princess Emma Jo,0.0,0.0,0.0
87,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,6,Parx Racing,6,3,Wicked Jane,0.0,0.0,0.0
88,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,6,Parx Racing,6,5,Fed Policy,0.0,0.0,0.0
89,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,7,Parx Racing,7,4,French Toast,0.0,0.0,0.0
90,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,7,Parx Racing,7,3,It's Game Time,0.0,0.0,0.0
91,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,8,Parx Racing,8,6,Satchel de Ritches,0.0,0.0,0.0
92,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,8,Parx Racing,8,5,Hard West,0.0,0.0,0.0
93,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,9,Parx Racing,9,2,Dilly Dilly Philly,0.0,0.0,0.0
94,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,9,Parx Racing,9,3,Positive Power,0.0,0.0,0.0
95,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,10,Parx Racing,10,7,Offaly Fast,0.0,0.0,0.0
96,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,10,Parx Racing,10,2,Our Uptown Girl,0.0,0.0,0.0
97,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,11,Parx Racing,11,6,Tempestuous,0.0,0.0,0.0
98,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,11,Parx Racing,11,8,Commissioner Dave,0.0,0.0,0.0
99,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
100,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,2,Parx Racing,2,3,Two Color Map,0.0,0.0,0.0
101,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,3,Parx Racing,3,6,Supe,0.0,0.0,0.0
102,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,4,Parx Racing,4,6,Be Like Beth,0.0,0.0,0.0
103,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,5,Parx Racing,5,3,Pearlbdancing,0.0,0.0,0.0
104,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,6,Parx Racing,6,7,Mrs. Crews,0.0,0.0,0.0
105,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,7,Parx Racing,7,3,It's Game Time,0.0,0.0,0.0
106,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,8,Parx Racing,8,6,Satchel de Ritches,0.0,0.0,0.0
107,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,9,Parx Racing,9,7,Pearls and Heels,0.0,0.0,0.0
108,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,10,Parx Racing,10,8,Pegasus in Flight,0.0,0.0,0.0
109,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,11,Parx Racing,11,5,D Black Mamba,0.0,0.0,0.0
110,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,3,11,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
