,contest,date,website,contest_code,player_name,entry,rank,earnings,selection_number,track_name,race_number,program_number,horse_name,win,place,show
23,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
24,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
25,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,2,Parx Racing,2,2,Bar On the Beach,0.0,0.0,0.0
26,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,2,Parx Racing,2,4,Myquist,0.0,0.0,0.0
27,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,2,Parx Racing,2,5,Sunsanddrinkinhand,0.0,0.0,0.0
28,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,3,Parx Racing,3,8,Lt's Jacknthebox,0.0,0.0,0.0
29,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,3,Parx Racing,3,6,Supe,0.0,0.0,0.0
30,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,3,Parx Racing,3,6,Supe,0.0,0.0,0.0
31,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,4,Parx Racing,4,1,God Still Loves Me,0.0,0.0,0.0
32,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,4,Parx Racing,4,5,Inspector Reload,0.0,0.0,0.0
33,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,4,Parx Racing,4,4,Scarf,0.0,0.0,0.0
34,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,5,Parx Racing,5,3,Pearlbdancing,0.0,0.0,0.0
35,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,5,Parx Racing,5,11,Rose Legacy,0.0,0.0,0.0
36,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,5,Parx Racing,5,4,Another Saucy Six,0.0,0.0,0.0
37,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,6,Parx Racing,6,5,Fed Policy,0.0,0.0,0.0
38,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,6,Parx Racing,6,1,Call Me Jelly Roll,0.0,0.0,0.0
39,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,6,Parx Racing,6,1,Call Me Jelly Roll,0.0,0.0,0.0
40,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,7,Parx Racing,7,5,Big Beautiful Wall,0.0,0.0,0.0
41,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,7,Parx Racing,7,7,Skillful,0.0,0.0,0.0
42,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,7,Parx Racing,7,3,It's Game Time,0.0,0.0,0.0
43,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,8,Parx Racing,8,3,Catch My Vibe,0.0,0.0,0.0
44,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,8,Parx Racing,8,7,Golden Spoke,0.0,0.0,0.0
45,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,8,Parx Racing,8,4,Federal Case,0.0,0.0,0.0
46,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,9,Parx Racing,9,6,Luli's Dancer,0.0,0.0,0.0
47,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,9,Parx Racing,9,9,Obstinate,0.0,0.0,0.0
48,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,9,Parx Racing,9,9,Obstinate,0.0,0.0,0.0
49,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,10,Parx Racing,10,6,Rolls Royce Joyce,0.0,0.0,0.0
50,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,10,Parx Racing,10,8,Pegasus in Flight,0.0,0.0,0.0
51,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,10,Parx Racing,10,2,Our Uptown Girl,0.0,0.0,0.0
52,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Lucas Van Zandt,1,3,9.8,11,Parx Racing,11,9,Instant Chaos,0.0,0.0,0.0
53,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Michael Anspach,1,3,9.8,11,Parx Racing,11,11,Just a Thought,0.0,0.0,0.0
54,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,mark tabakman,1,3,9.8,11,Parx Racing,11,2,Large,0.0,0.0,0.0
55,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,1,Parx Racing,1,1,Aztec Queen,0.0,3.4,3.4
56,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,2,Parx Racing,2,10,Dadashev,0.0,5.8,5.8
57,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,3,Parx Racing,3,6,Supe,0.0,0.0,0.0
58,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,4,Parx Racing,4,7,Yellow Dress,0.0,0.0,0.0
59,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,5,Parx Racing,5,9,Misbehaving Lady,0.0,0.0,0.0
60,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,6,Parx Racing,6,2,Dial a Lady,0.0,0.0,0.0
61,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,7,Parx Racing,7,6,Just Nod and Smile,0.0,0.0,0.0
62,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,8,Parx Racing,8,6,Satchel de Ritches,0.0,0.0,0.0
63,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,9,Parx Racing,9,5,Madame Rouge,0.0,0.0,0.0
64,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,10,Parx Racing,10,6,Rolls Royce Joyce,0.0,0.0,0.0
65,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Barbara Small,1,6,9.2,11,Parx Racing,11,10,Singinthruthestorm,0.0,0.0,0.0
66,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,1,Parx Racing,1,1,Aztec Queen,0.0,3.4,3.4
67,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,1,Parx Racing,1,1,Aztec Queen,0.0,3.4,3.4
68,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,2,Parx Racing,2,6,Manuka Bobby,0.0,0.0,0.0
69,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,2,Parx Racing,2,6,Manuka Bobby,0.0,0.0,0.0
70,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,3,Parx Racing,3,4,Tequilamademedoit,0.0,4.8,4.8
71,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,3,Parx Racing,3,4,Tequilamademedoit,0.0,4.8,4.8
72,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,4,Parx Racing,4,4,Scarf,0.0,0.0,0.0
73,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,4,Parx Racing,4,1,God Still Loves Me,0.0,0.0,0.0
74,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,5,Parx Racing,5,4,Another Saucy Six,0.0,0.0,0.0
75,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,5,Parx Racing,5,12,Golden Bow,0.0,0.0,0.0
76,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,6,Parx Racing,6,3,Wicked Jane,0.0,0.0,0.0
77,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,6,Parx Racing,6,1,Call Me Jelly Roll,0.0,0.0,0.0
78,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,7,Parx Racing,7,1,Social Group,0.0,0.0,0.0
79,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,7,Parx Racing,7,3,It's Game Time,0.0,0.0,0.0
80,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,8,Parx Racing,8,8,Pylon,0.0,0.0,0.0
81,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,8,Parx Racing,8,4,Federal Case,0.0,0.0,0.0
82,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,9,Parx Racing,9,2,Dilly Dilly Philly,0.0,0.0,0.0
83,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,9,Parx Racing,9,9,Obstinate,0.0,0.0,0.0
84,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,10,Parx Racing,10,1,Jezebel Jade,0.0,0.0,0.0
85,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,10,Parx Racing,10,7,Offaly Fast,0.0,0.0,0.0
86,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,peter duca,1,7,8.2,11,Parx Racing,11,2,Large,0.0,0.0,0.0
87,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Justin Kelly,1,7,8.2,11,Parx Racing,11,9,Instant Chaos,0.0,0.0,0.0
88,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,1,Parx Racing,1,7,Theycallmelee,0.0,0.0,0.0
89,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,2,Parx Racing,2,10,Dadashev,0.0,5.8,5.8
90,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,3,Parx Racing,3,1,Golden Wildcat,0.0,0.0,0.0
91,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,4,Parx Racing,4,5,Inspector Reload,0.0,0.0,0.0
92,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,5,Parx Racing,5,4,Another Saucy Six,0.0,0.0,0.0
93,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,6,Parx Racing,6,5,Fed Policy,0.0,0.0,0.0
94,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,7,Parx Racing,7,1,Social Group,0.0,0.0,0.0
95,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,8,Parx Racing,8,4,Federal Case,0.0,0.0,0.0
96,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,9,Parx Racing,9,4,Bonita Lassie,0.0,0.0,0.0
97,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,10,Parx Racing,10,7,Offaly Fast,0.0,0.0,0.0
98,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,David Barnier,1,9,5.8,11,Parx Racing,11,6,Tempestuous,0.0,0.0,0.0
99,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,1,Parx Racing,1,2,West Virginia Gal,0.0,0.0,0.0
100,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,2,Parx Racing,2,10,Dadashev,0.0,5.8,5.8
101,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,3,Parx Racing,3,6,Supe,0.0,0.0,0.0
102,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,4,Parx Racing,4,5,Inspector Reload,0.0,0.0,0.0
103,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,5,Parx Racing,5,1,Cash On First,0.0,0.0,0.0
104,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,6,Parx Racing,6,3,Wicked Jane,0.0,0.0,0.0
105,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,7,Parx Racing,7,5,Big Beautiful Wall,0.0,0.0,0.0
106,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,8,Parx Racing,8,7,Golden Spoke,0.0,0.0,0.0
107,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,9,Parx Racing,9,4,Bonita Lassie,0.0,0.0,0.0
108,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,10,Parx Racing,10,8,Pegasus in Flight,0.0,0.0,0.0
109,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Andrew Asaro,1,10,5.8,11,Parx Racing,11,12,Will Take Control,0.0,0.0,0.0
110,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,1,Parx Racing,1,1,Aztec Queen,0.0,3.4,3.4
111,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,2,Parx Racing,2,2,Bar On the Beach,0.0,0.0,0.0
112,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,3,Parx Racing,3,1,Golden Wildcat,0.0,0.0,0.0
113,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,4,Parx Racing,4,6,Be Like Beth,0.0,0.0,0.0
114,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,5,Parx Racing,5,1,Cash On First,0.0,0.0,0.0
115,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,6,Parx Racing,6,6,Spirit Or Spite,0.0,0.0,0.0
116,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,7,Parx Racing,7,1,Social Group,0.0,0.0,0.0
117,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,8,Parx Racing,8,5,Hard West,0.0,0.0,0.0
118,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,9,Parx Racing,9,8,Just Stay Home,0.0,0.0,0.0
119,"PARX FULL CARD - $1,000 GUARANTEED (3 entries min.) (No Limit) - PICK & PRAY",2023-01-16,horsetourneys,1401359,Max Schnepf,1,11,3.4,10,Parx Racing,10,8,Pegasus in Flight,0.0,0.0,0.0
