,contest,date,website,contest_code,player_name,entry,rank,earnings,selection_number,track_name,race_number,program_number,horse_name,win,place,show
38,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,4,Parx Racing,4,5,Frosted Wild Ride,0.0,0.0,0.0
39,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,4,Parx Racing,4,3,Cici Unified,0.0,0.0,0.0
40,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,4,Parx Racing,4,4,No Sympathy,0.0,0.0,0.0
41,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,4,Parx Racing,4,3,Cici Unified,0.0,0.0,0.0
42,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,4,Parx Racing,4,5,Frosted Wild Ride,0.0,0.0,0.0
43,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,4,Parx Racing,4,7,Risen Change,0.0,0.0,0.0
44,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,4,Parx Racing,4,3,Cici Unified,0.0,0.0,0.0
45,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,4,Parx Racing,4,2,Without a View,0.0,0.0,0.0
46,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,4,Parx Racing,4,3,Cici Unified,0.0,0.0,0.0
47,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,5,Parx Racing,5,3,Showing Off,0.0,0.0,0.0
48,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,5,Parx Racing,5,6,Mo Ready,0.0,0.0,0.0
49,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,5,Parx Racing,5,7,This Ill Defend,0.0,0.0,0.0
50,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,5,Parx Racing,5,7,This Ill Defend,0.0,0.0,0.0
51,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,5,Parx Racing,5,4,Wizard Serrat,0.0,0.0,0.0
52,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,5,Parx Racing,5,6,Mo Ready,0.0,0.0,0.0
53,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,5,Parx Racing,5,6,Mo Ready,0.0,0.0,0.0
54,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,5,Parx Racing,5,6,Mo Ready,0.0,0.0,0.0
55,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,5,Parx Racing,5,3,Showing Off,0.0,0.0,0.0
56,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,6,Parx Racing,6,2,Gravitron,0.0,0.0,0.0
57,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,6,Parx Racing,6,3,This Round's Mine,0.0,0.0,0.0
58,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,6,Parx Racing,6,3,This Round's Mine,0.0,0.0,0.0
59,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,6,Parx Racing,6,3,This Round's Mine,0.0,0.0,0.0
60,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,6,Parx Racing,6,5,Wedontbelieveher,0.0,0.0,0.0
61,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,6,Parx Racing,6,2,Gravitron,0.0,0.0,0.0
62,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,6,Parx Racing,6,2,Gravitron,0.0,0.0,0.0
63,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,6,Parx Racing,6,1,Ifihadachance,0.0,0.0,0.0
64,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,6,Parx Racing,6,7,Blue Shine,0.0,0.0,0.0
65,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,7,Parx Racing,7,4,I Cross My Heart,0.0,0.0,0.0
66,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,7,Parx Racing,7,1,Date Night Kisses,0.0,0.0,0.0
67,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,7,Parx Racing,7,4,I Cross My Heart,0.0,0.0,0.0
68,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,7,Parx Racing,7,7,Distorted View,0.0,0.0,0.0
69,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,7,Parx Racing,7,6,Kingdom Queen,0.0,0.0,0.0
70,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,7,Parx Racing,7,6,Kingdom Queen,0.0,0.0,0.0
71,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,7,Parx Racing,7,4,I Cross My Heart,0.0,0.0,0.0
72,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,7,Parx Racing,7,2,Anna Rocks,0.0,0.0,0.0
73,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,7,Parx Racing,7,1,Date Night Kisses,0.0,0.0,0.0
74,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,8,Parx Racing,8,7,Secret Rules,0.0,0.0,0.0
75,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,8,Parx Racing,8,8,Unimpeachable,0.0,0.0,0.0
76,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,8,Parx Racing,8,7,Secret Rules,0.0,0.0,0.0
77,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,8,Parx Racing,8,3,Spikezone,0.0,0.0,0.0
78,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,8,Parx Racing,8,3,Spikezone,0.0,0.0,0.0
79,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,8,Parx Racing,8,7,Secret Rules,0.0,0.0,0.0
80,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,8,Parx Racing,8,4,Osprey,0.0,0.0,0.0
81,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,8,Parx Racing,8,5,Kodapendent,0.0,0.0,0.0
82,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,8,Parx Racing,8,2,Ruffy,0.0,0.0,0.0
83,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,9,Parx Racing,9,9,Closet Shopper,0.0,0.0,0.0
84,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,9,Parx Racing,9,4,Solemn Oath,0.0,0.0,0.0
85,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,9,Parx Racing,9,8,Beach Daze,0.0,0.0,0.0
86,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,9,Parx Racing,9,6,Clout Chaser,0.0,0.0,0.0
87,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,9,Parx Racing,9,8,Beach Daze,0.0,0.0,0.0
88,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,9,Parx Racing,9,4,Solemn Oath,0.0,0.0,0.0
89,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,9,Parx Racing,9,8,Beach Daze,0.0,0.0,0.0
90,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,9,Parx Racing,9,2,Cashing Big Checks,0.0,0.0,0.0
91,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,9,Parx Racing,9,1,Baby Gundin,0.0,0.0,0.0
92,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,10,Parx Racing,10,6,World Gone Wild,0.0,0.0,0.0
93,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,10,Parx Racing,10,1,Empress Deona,0.0,0.0,0.0
94,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,10,Parx Racing,10,10,Enchanting Way,0.0,0.0,0.0
95,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,10,Parx Racing,10,2,Funwhileitlasted,0.0,0.0,0.0
96,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,10,Parx Racing,10,2,Funwhileitlasted,0.0,0.0,0.0
97,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,10,Parx Racing,10,5,Cartwheel,0.0,0.0,0.0
98,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,10,Parx Racing,10,1,Empress Deona,0.0,0.0,0.0
99,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,10,Parx Racing,10,1,Empress Deona,0.0,0.0,0.0
100,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,10,Parx Racing,10,6,World Gone Wild,0.0,0.0,0.0
101,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,tom cooper,1,2,7.6,11,Parx Racing,11,9,Drena's Bullet,0.0,0.0,0.0
102,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Aaron Bernstein,1,2,7.6,11,Parx Racing,11,9,Drena's Bullet,0.0,0.0,0.0
103,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Thomas Lannin,1,2,7.6,11,Parx Racing,11,8,Tomater Gator,0.0,0.0,0.0
104,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,bob lill,1,2,7.6,11,Parx Racing,11,12,Positively Awesome,0.0,0.0,0.0
105,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Daniel Santagato,1,2,7.6,11,Parx Racing,11,7,Son of a Saint,0.0,0.0,0.0
106,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Robert Adamo,1,2,7.6,11,Parx Racing,11,7,Son of a Saint,0.0,0.0,0.0
107,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,john grassmyer,1,2,7.6,11,Parx Racing,11,5,Healy's Hope,0.0,0.0,0.0
108,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Fred Meseke,1,2,7.6,11,Parx Racing,11,8,Tomater Gator,0.0,0.0,0.0
109,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,3,2,7.6,11,Parx Racing,11,8,Tomater Gator,0.0,0.0,0.0
110,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,1,Parx Racing,1,6,Samaronti,0.0,0.0,0.0
111,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,2,Parx Racing,2,1,Pointer,0.0,0.0,0.0
112,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,3,Parx Racing,3,7,Beachwalker,0.0,0.0,0.0
113,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,4,Parx Racing,4,2,Without a View,0.0,0.0,0.0
114,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,5,Parx Racing,5,6,Mo Ready,0.0,0.0,0.0
115,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,6,Parx Racing,6,2,Gravitron,0.0,0.0,0.0
116,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,7,Parx Racing,7,4,I Cross My Heart,0.0,0.0,0.0
117,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,8,Parx Racing,8,9,Honorary Degree,0.0,0.0,0.0
118,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,9,Parx Racing,9,9,Closet Shopper,0.0,0.0,0.0
119,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,10,Parx Racing,10,5,Cartwheel,0.0,0.0,0.0
120,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,ruben villarreal,1,11,0.0,11,Parx Racing,11,8,Tomater Gator,0.0,0.0,0.0
121,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,1,Parx Racing,1,6,Samaronti,0.0,0.0,0.0
122,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,2,Parx Racing,2,5,Nine Toe Johnny,0.0,0.0,0.0
123,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,3,Parx Racing,3,7,Beachwalker,0.0,0.0,0.0
124,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,4,Parx Racing,4,2,Without a View,0.0,0.0,0.0
125,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,5,Parx Racing,5,6,Mo Ready,0.0,0.0,0.0
126,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,6,Parx Racing,6,4,Cabra Chica,0.0,0.0,0.0
127,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,7,Parx Racing,7,7,Distorted View,0.0,0.0,0.0
128,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,8,Parx Racing,8,9,Honorary Degree,0.0,0.0,0.0
129,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,9,Parx Racing,9,2,Cashing Big Checks,0.0,0.0,0.0
130,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,10,Parx Racing,10,4,Castilleja,0.0,0.0,0.0
131,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Francis Flynn,2,12,0.0,11,Parx Racing,11,5,Healy's Hope,0.0,0.0,0.0
132,PARX FULL CARD - $150 GUARANTEED w/ NO LIMIT *P&P*,2023-01-18,horsetourneys,1402514,Bryan Clifford,1,13,0.0,1,Parx Racing,1,5,Origo,0.0,0.0,0.0
