,contest,date,website,contest_code,player_name,entry,rank,earnings,selection_number,track_name,race_number,program_number,horse_name,win,place,show
866,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jay Johns,1,1,36.0,7,Parx Racing,7,1,Social Group,0.0,0.0,0.0
867,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jay Johns,1,1,36.0,8,Parx Racing,8,6,Satchel de Ritches,0.0,0.0,0.0
868,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jay Johns,1,1,36.0,9,Parx Racing,9,4,Bonita Lassie,0.0,0.0,0.0
869,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jay Johns,1,1,36.0,10,Parx Racing,10,2,Our Uptown Girl,0.0,0.0,0.0
870,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jay Johns,1,1,36.0,11,Parx Racing,11,10,Singinthruthestorm,0.0,0.0,0.0
871,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,1,Parx Racing,1,1,Aztec Queen,0.0,3.4,3.4
872,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,2,Parx Racing,2,3,Two Color Map,0.0,0.0,0.0
873,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,3,Parx Racing,3,3,Recluse,18.8,8.0,26.8
874,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,4,Parx Racing,4,3,Imagism,0.0,0.0,0.0
875,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,5,Parx Racing,5,6,Princess Emma Jo,0.0,0.0,0.0
876,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,6,Parx Racing,6,6,Spirit Or Spite,0.0,0.0,0.0
877,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,7,Parx Racing,7,5,Big Beautiful Wall,0.0,0.0,0.0
878,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,8,Parx Racing,8,9,Captain Chazz,0.0,0.0,0.0
879,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,9,Parx Racing,9,6,Luli's Dancer,0.0,0.0,0.0
880,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,10,Parx Racing,10,2,Our Uptown Girl,0.0,0.0,0.0
881,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charley Witt,1,2,30.2,11,Parx Racing,11,6,Tempestuous,0.0,0.0,0.0
882,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,1,Parx Racing,1,1,Aztec Queen,0.0,3.4,3.4
883,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,2,Parx Racing,2,2,Bar On the Beach,0.0,0.0,0.0
884,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,3,Parx Racing,3,3,Recluse,18.8,8.0,26.8
885,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,4,Parx Racing,4,5,Inspector Reload,0.0,0.0,0.0
886,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,5,Parx Racing,5,1,Cash On First,0.0,0.0,0.0
887,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,6,Parx Racing,6,1,Call Me Jelly Roll,0.0,0.0,0.0
888,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,7,Parx Racing,7,1,Social Group,0.0,0.0,0.0
889,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,8,Parx Racing,8,5,Hard West,0.0,0.0,0.0
890,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,9,Parx Racing,9,4,Bonita Lassie,0.0,0.0,0.0
891,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,10,Parx Racing,10,2,Our Uptown Girl,0.0,0.0,0.0
892,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,ciaran thornton,1,3,30.2,11,Parx Racing,11,8,Commissioner Dave,0.0,0.0,0.0
893,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,1,Parx Racing,1,4,Sirenetta,0.0,0.0,0.0
894,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,2,Parx Racing,2,8,Wegottaguy,0.0,0.0,0.0
895,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,3,Parx Racing,3,3,Recluse,18.8,8.0,26.8
896,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,4,Parx Racing,4,6,Be Like Beth,0.0,0.0,0.0
897,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,5,Parx Racing,5,1,Cash On First,0.0,0.0,0.0
898,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,6,Parx Racing,6,3,Wicked Jane,0.0,0.0,0.0
899,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,7,Parx Racing,7,3,It's Game Time,0.0,0.0,0.0
900,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,8,Parx Racing,8,4,Federal Case,0.0,0.0,0.0
901,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,9,Parx Racing,9,2,Dilly Dilly Philly,0.0,0.0,0.0
902,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,10,Parx Racing,10,7,Offaly Fast,0.0,0.0,0.0
903,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Anthony Spinazzola,1,4,26.8,11,Parx Racing,11,10,Singinthruthestorm,0.0,0.0,0.0
904,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,1,Parx Racing,1,7,Theycallmelee,0.0,0.0,0.0
905,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,1,Parx Racing,1,7,Theycallmelee,0.0,0.0,0.0
906,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,2,Parx Racing,2,2,Bar On the Beach,0.0,0.0,0.0
907,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,2,Parx Racing,2,2,Bar On the Beach,0.0,0.0,0.0
908,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,3,Parx Racing,3,3,Recluse,18.8,8.0,26.8
909,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,3,Parx Racing,3,3,Recluse,18.8,8.0,26.8
910,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,4,Parx Racing,4,2,Vanishing Faith,0.0,0.0,0.0
911,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,4,Parx Racing,4,6,Be Like Beth,0.0,0.0,0.0
912,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,5,Parx Racing,5,11,Rose Legacy,0.0,0.0,0.0
913,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,5,Parx Racing,5,11,Rose Legacy,0.0,0.0,0.0
914,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,6,Parx Racing,6,6,Spirit Or Spite,0.0,0.0,0.0
915,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,6,Parx Racing,6,5,Fed Policy,0.0,0.0,0.0
916,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,7,Parx Racing,7,4,French Toast,0.0,0.0,0.0
917,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,7,Parx Racing,7,4,French Toast,0.0,0.0,0.0
918,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,8,Parx Racing,8,5,Hard West,0.0,0.0,0.0
919,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,8,Parx Racing,8,6,Satchel de Ritches,0.0,0.0,0.0
920,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,9,Parx Racing,9,2,Dilly Dilly Philly,0.0,0.0,0.0
921,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,9,Parx Racing,9,9,Obstinate,0.0,0.0,0.0
922,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,10,Parx Racing,10,1,Jezebel Jade,0.0,0.0,0.0
923,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,10,Parx Racing,10,7,Offaly Fast,0.0,0.0,0.0
924,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Jon Van Niel,1,5,26.8,11,Parx Racing,11,2,Large,0.0,0.0,0.0
925,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,1,5,26.8,11,Parx Racing,11,12,Will Take Control,0.0,0.0,0.0
926,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
927,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,2,Parx Racing,2,7,Dathoss,5.6,3.2,8.8
928,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,3,Parx Racing,3,8,Lt's Jacknthebox,0.0,0.0,0.0
929,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,4,Parx Racing,4,7,Yellow Dress,0.0,0.0,0.0
930,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,5,Parx Racing,5,4,Another Saucy Six,0.0,0.0,0.0
931,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,6,Parx Racing,6,4,Show Some Skin,0.0,0.0,0.0
932,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,7,Parx Racing,7,4,French Toast,0.0,0.0,0.0
933,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,8,Parx Racing,8,5,Hard West,0.0,0.0,0.0
934,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,9,Parx Racing,9,4,Bonita Lassie,0.0,0.0,0.0
935,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,10,Parx Racing,10,1,Jezebel Jade,0.0,0.0,0.0
936,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,David Browning,1,7,18.6,11,Parx Racing,11,2,Large,0.0,0.0,0.0
937,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
938,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
939,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,2,Parx Racing,2,6,Manuka Bobby,0.0,0.0,0.0
940,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,2,Parx Racing,2,2,Bar On the Beach,0.0,0.0,0.0
941,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,3,Parx Racing,3,4,Tequilamademedoit,0.0,4.8,4.8
942,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,3,Parx Racing,3,4,Tequilamademedoit,0.0,4.8,4.8
943,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,4,Parx Racing,4,6,Be Like Beth,0.0,0.0,0.0
944,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,4,Parx Racing,4,2,Vanishing Faith,0.0,0.0,0.0
945,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,5,Parx Racing,5,1,Cash On First,0.0,0.0,0.0
946,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,5,Parx Racing,5,6,Princess Emma Jo,0.0,0.0,0.0
947,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,6,Parx Racing,6,3,Wicked Jane,0.0,0.0,0.0
948,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,6,Parx Racing,6,5,Fed Policy,0.0,0.0,0.0
949,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,7,Parx Racing,7,3,It's Game Time,0.0,0.0,0.0
950,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,7,Parx Racing,7,4,French Toast,0.0,0.0,0.0
951,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,8,Parx Racing,8,6,Satchel de Ritches,0.0,0.0,0.0
952,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,8,Parx Racing,8,5,Hard West,0.0,0.0,0.0
953,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,9,Parx Racing,9,3,Positive Power,0.0,0.0,0.0
954,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,9,Parx Racing,9,2,Dilly Dilly Philly,0.0,0.0,0.0
955,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,10,Parx Racing,10,2,Our Uptown Girl,0.0,0.0,0.0
956,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,10,Parx Racing,10,7,Offaly Fast,0.0,0.0,0.0
957,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Louis Vitale,1,8,14.6,11,Parx Racing,11,6,Tempestuous,0.0,0.0,0.0
958,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Chris Littlemore,1,8,14.6,11,Parx Racing,11,8,Commissioner Dave,0.0,0.0,0.0
959,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
960,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,2,Parx Racing,2,3,Two Color Map,0.0,0.0,0.0
961,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,3,Parx Racing,3,6,Supe,0.0,0.0,0.0
962,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,4,Parx Racing,4,6,Be Like Beth,0.0,0.0,0.0
963,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,5,Parx Racing,5,3,Pearlbdancing,0.0,0.0,0.0
964,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,6,Parx Racing,6,7,Mrs. Crews,0.0,0.0,0.0
965,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,7,Parx Racing,7,3,It's Game Time,0.0,0.0,0.0
966,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,8,Parx Racing,8,6,Satchel de Ritches,0.0,0.0,0.0
967,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,9,Parx Racing,9,7,Pearls and Heels,0.0,0.0,0.0
968,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,10,Parx Racing,10,8,Pegasus in Flight,0.0,0.0,0.0
969,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Ken Zelin,1,10,9.8,11,Parx Racing,11,5,D Black Mamba,0.0,0.0,0.0
970,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,3,11,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
971,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Blaise Guadagno,1,11,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
972,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charles A. LeFevre,1,11,9.8,1,Parx Racing,1,6,Arrogante,6.8,3.0,9.8
973,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Blaise Guadagno,1,11,9.8,2,Parx Racing,2,8,Wegottaguy,0.0,0.0,0.0
974,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charles A. LeFevre,1,11,9.8,2,Parx Racing,2,4,Myquist,0.0,0.0,0.0
975,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,GT Nixon,3,11,9.8,2,Parx Racing,2,8,Wegottaguy,0.0,0.0,0.0
976,PARX FULL CARD - HORSESHOE LAS VEGAS (March 9) NHC First Chance/Last Chance QUALIFIER *P&P*,2023-01-16,horsetourneys,1401358,Charles A. LeFevre,1,11,9.8,3,Parx Racing,3,7,King Swansboro,0.0,0.0,0.0
